Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1984-01-02,4.2E-5,4.2E-5,4.2E-5,4.2E-5
1984-01-09,4.2E-5,4.2E-5,4.2E-5,4.2E-5
1984-01-16,4.2E-5,4.2E-5,4.2E-5,4.2E-5
1984-01-23,4.2E-5,4.2E-5,4.2E-5,4.2E-5
1984-01-30,4.2E-5,4.2E-5,4.2E-5,4.2E-5
1984-02-06,4.2E-5,4.2E-5,4.2E-5,4.2E-5
1984-02-13,4.2E-5,4.2E-5,4.2E-5,4.2E-5
1984-02-20,4.2E-5,4.2E-5,4.2E-5,4.2E-5
1984-03-01,4.7E-5,4.7E-5,4.7E-5,4.7E-5
1984-03-05,4.7E-5,4.7E-5,4.7E-5,4.7E-5
1984-03-12,4.9E-5,4.9E-5,4.9E-5,4.9E-5
1984-03-19,4.8E-5,4.8E-5,4.8E-5,4.8E-5
1984-03-26,4.9E-5,4.9E-5,4.9E-5,4.9E-5
1984-04-02,4.9E-5,4.9E-5,4.9E-5,4.9E-5
1984-04-09,4.9E-5,4.9E-5,4.9E-5,4.9E-5
1984-04-16,4.9E-5,4.9E-5,4.9E-5,4.9E-5
1984-04-24,4.9E-5,4.9E-5,4.9E-5,4.9E-5
1984-05-02,4.9E-5,4.9E-5,4.9E-5,4.9E-5
1984-05-07,4.9E-5,4.9E-5,4.9E-5,4.9E-5
1984-05-14,4.9E-5,4.9E-5,4.9E-5,4.9E-5
1984-05-21,4.8E-5,4.8E-5,4.8E-5,4.8E-5
1984-05-28,4.8E-5,4.8E-5,4.8E-5,4.8E-5
1984-06-04,4.8E-5,4.8E-5,4.8E-5,4.8E-5
1984-06-11,4.8E-5,4.8E-5,4.8E-5,4.8E-5
1984-06-18,4.8E-5,4.8E-5,4.8E-5,4.8E-5
1984-06-25,4.8E-5,4.8E-5,4.8E-5,4.8E-5
1984-07-02,4.7E-5,4.7E-5,4.7E-5,4.7E-5
1984-07-09,4.7E-5,4.7E-5,4.7E-5,4.7E-5
1984-07-16,4.7E-5,4.7E-5,4.7E-5,4.7E-5
1984-07-23,4.7E-5,4.7E-5,4.7E-5,4.7E-5
1984-07-30,4.6E-5,4.6E-5,4.6E-5,4.6E-5
1984-08-06,4.6E-5,4.6E-5,4.6E-5,4.6E-5
1984-08-13,4.6E-5,4.6E-5,4.6E-5,4.6E-5
1984-08-20,4.7E-5,4.7E-5,4.7E-5,4.7E-5
1984-08-27,4.7E-5,4.7E-5,4.7E-5,4.7E-5
1984-09-01,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-09-10,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-09-17,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-09-24,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-10-01,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-10-08,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-10-15,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-10-22,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-10-29,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-11-05,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-11-12,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-11-19,5.2E-5,5.2E-5,5.2E-5,5.2E-5
1984-11-26,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-12-01,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-12-10,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-12-17,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1984-12-24,5.1E-5,5.1E-5,5.1E-5,5.1E-5
1985-01-01,5.6E-5,5.6E-5,5.6E-5,5.6E-5
1985-01-07,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-01-14,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-01-21,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-01-28,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-02-04,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-02-11,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-02-18,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-02-25,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-03-04,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-03-11,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-03-18,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-03-25,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-03-29,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-04-01,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-04-09,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-04-15,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-04-22,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-04-29,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-05-06,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-05-13,5.5E-5,5.5E-5,5.5E-5,5.5E-5
1985-05-20,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-05-27,5.4E-5,5.4E-5,5.4E-5,5.4E-5
1985-06-01,6.3E-5,6.3E-5,6.3E-5,6.3E-5
1985-06-10,6.3E-5,6.3E-5,6.3E-5,6.3E-5
1985-06-17,6.4E-5,6.4E-5,6.4E-5,6.4E-5
1985-06-24,6.4E-5,6.4E-5,6.4E-5,6.4E-5
1985-07-01,6.4E-5,6.4E-5,6.4E-5,6.4E-5
1985-07-08,6.4E-5,6.4E-5,6.4E-5,6.4E-5
1985-07-15,6.4E-5,6.4E-5,6.4E-5,6.4E-5
1985-07-23,6.5E-5,6.5E-5,6.5E-5,6.5E-5
1985-07-29,6.5E-5,6.5E-5,6.5E-5,6.5E-5
1985-08-05,6.5E-5,6.5E-5,6.5E-5,6.5E-5
1985-08-12,6.5E-5,6.5E-5,6.5E-5,6.5E-5
1985-08-19,6.5E-5,6.5E-5,6.5E-5,6.5E-5
1985-08-26,6.4E-5,6.4E-5,6.4E-5,6.4E-5
1985-09-02,6.5E-5,6.5E-5,6.5E-5,6.5E-5
1985-09-09,6.5E-5,6.5E-5,6.5E-5,6.5E-5
1985-09-16,6.4E-5,6.4E-5,6.4E-5,6.4E-5
1985-09-23,6.4E-5,6.4E-5,6.4E-5,6.4E-5
1985-09-30,6.6E-5,6.6E-5,6.6E-5,6.6E-5
1985-10-07,7.0E-5,7.0E-5,7.0E-5,7.0E-5
1985-10-14,7.0E-5,7.0E-5,7.0E-5,7.0E-5
1985-10-21,7.0E-5,7.0E-5,7.0E-5,7.0E-5
1985-10-28,7.0E-5,7.0E-5,7.0E-5,7.0E-5
1985-11-04,7.1E-5,7.1E-5,7.1E-5,7.1E-5
1985-11-11,7.2E-5,7.2E-5,7.2E-5,7.2E-5
1985-11-18,7.3E-5,7.3E-5,7.3E-5,7.3E-5
1985-11-25,7.4E-5,7.4E-5,7.4E-5,7.4E-5
1985-12-02,7.4E-5,7.4E-5,7.4E-5,7.4E-5
1985-12-09,7.2E-5,7.2E-5,7.2E-5,7.2E-5
1985-12-16,7.3E-5,7.3E-5,7.3E-5,7.3E-5
1985-12-23,7.3E-5,7.3E-5,7.3E-5,7.3E-5
1986-01-01,7.3E-5,7.3E-5,7.3E-5,7.3E-5
1986-01-06,7.3E-5,7.3E-5,7.3E-5,7.3E-5
1986-01-13,7.3E-5,7.3E-5,7.3E-5,7.3E-5
1986-01-20,7.3E-5,7.3E-5,7.3E-5,7.3E-5
1986-01-27,7.3E-5,7.3E-5,7.3E-5,7.3E-5
1986-02-01,8.7E-5,8.7E-5,8.7E-5,8.7E-5
1986-02-10,8.9E-5,8.9E-5,8.9E-5,8.9E-5
1986-02-17,9.0E-5,9.0E-5,9.0E-5,9.0E-5
1986-02-24,9.3E-5,9.3E-5,9.3E-5,9.3E-5
1986-03-01,9.2E-5,9.2E-5,9.2E-5,9.2E-5
1986-03-03,9.2E-5,9.2E-5,9.2E-5,9.2E-5
1986-03-10,9.2E-5,9.2E-5,9.2E-5,9.2E-5
1986-03-17,9.3E-5,9.3E-5,9.3E-5,9.3E-5
1986-03-18,9.3E-5,9.3E-5,9.3E-5,9.3E-5
1986-03-24,9.5E-5,9.5E-5,9.5E-5,9.5E-5
1986-04-01,9.3E-5,9.3E-5,9.3E-5,9.3E-5
1986-04-07,9.4E-5,9.4E-5,9.4E-5,9.4E-5
1986-04-09,9.4E-5,9.4E-5,9.4E-5,9.4E-5
1986-04-14,9.3E-5,9.3E-5,9.3E-5,9.3E-5
1986-04-21,9.4E-5,9.4E-5,9.4E-5,9.4E-5
1986-04-28,9.7E-5,9.7E-5,9.7E-5,9.7E-5
1986-05-05,9.8E-5,9.8E-5,9.8E-5,9.8E-5
1986-05-12,9.9E-5,9.9E-5,9.9E-5,9.9E-5
1986-05-19,0.000101,0.000101,0.000101,0.000101
1986-05-26,9.9E-5,9.9E-5,9.9E-5,9.9E-5
1986-06-02,9.8E-5,9.8E-5,9.8E-5,9.8E-5
1986-06-09,9.7E-5,9.7E-5,9.7E-5,9.7E-5
1986-06-16,9.8E-5,9.8E-5,9.8E-5,9.8E-5
1986-06-23,9.9E-5,9.9E-5,9.9E-5,9.9E-5
1986-06-30,9.9E-5,9.9E-5,9.9E-5,9.9E-5
1986-07-07,0.0001,0.0001,0.0001,0.0001
1986-07-14,0.000102,0.000102,0.000102,0.000102
1986-07-21,0.000102,0.000102,0.000102,0.000102
1986-07-28,0.000105,0.000105,0.000105,0.000105
1986-08-04,0.000104,0.000104,0.000104,0.000104
1986-08-11,0.000105,0.000105,0.000105,0.000105
1986-08-18,0.000104,0.000104,0.000104,0.000104
1986-08-25,0.000105,0.000105,0.000105,0.000105
1986-09-01,0.00013,0.00013,0.00013,0.00013
1986-09-08,0.000129,0.000129,0.000129,0.000129
1986-09-15,0.000129,0.000129,0.000129,0.000129
1986-09-22,0.000129,0.000129,0.000129,0.000129
1986-09-29,0.00013,0.00013,0.00013,0.00013
1986-10-06,0.00013,0.00013,0.00013,0.00013
1986-10-13,0.000129,0.000129,0.000129,0.000129
1986-10-20,0.000129,0.000129,0.000129,0.000129
1986-10-27,0.000128,0.000128,0.000128,0.000128
1986-11-01,0.000125,0.000125,0.000125,0.000125
1986-11-10,0.000122,0.000122,0.000122,0.000122
1986-11-17,0.000123,0.000123,0.000123,0.000123
1986-11-24,0.000122,0.000122,0.000122,0.000122
1986-12-01,0.000122,0.000122,0.000122,0.000122
1986-12-08,0.000122,0.000122,0.000122,0.000122
1986-12-15,0.000123,0.000123,0.000123,0.000123
1986-12-22,0.000122,0.000122,0.000122,0.000122
1986-12-31,0.000124,0.000124,0.000124,0.000124
1987-01-12,0.000124,0.000124,0.000124,0.000124
1987-01-19,0.000125,0.000125,0.000125,0.000125
1987-01-26,0.000126,0.000126,0.000126,0.000126
1987-02-01,0.000158,0.000158,0.000158,0.000158
1987-02-09,0.000157,0.000157,0.000157,0.000157
1987-02-16,0.000157,0.000157,0.000157,0.000157
1987-02-23,0.000157,0.000157,0.000157,0.000157
1987-03-02,0.000156,0.000156,0.000156,0.000156
1987-03-09,0.000157,0.000157,0.000157,0.000157
1987-03-16,0.000157,0.000157,0.000157,0.000157
1987-03-23,0.000159,0.000159,0.000159,0.000159
1987-03-30,0.000161,0.000161,0.000161,0.000161
1987-04-06,0.000167,0.000167,0.000167,0.000167
1987-04-13,0.000168,0.000168,0.000168,0.000168
1987-04-21,0.000172,0.000172,0.000172,0.000172
1987-04-27,0.000175,0.000175,0.000175,0.000175
1987-05-04,0.000178,0.000178,0.000178,0.000178
1987-05-11,0.000179,0.000179,0.000179,0.000179
1987-05-18,0.000178,0.000178,0.000178,0.000178
1987-05-25,0.000181,0.000181,0.000181,0.000181
1987-06-01,0.000179,0.000179,0.000179,0.000179
1987-06-08,0.000177,0.000177,0.000177,0.000177
1987-06-15,0.000179,0.000179,0.000179,0.000179
1987-06-22,0.000178,0.000178,0.000178,0.000178
1987-06-29,0.000179,0.000179,0.000179,0.000179
1987-07-06,0.000179,0.000179,0.000179,0.000179
1987-07-13,0.000176,0.000176,0.000176,0.000176
1987-07-20,0.000175,0.000175,0.000175,0.000175
1987-07-27,0.000176,0.000176,0.000176,0.000176
1987-08-03,0.000179,0.000179,0.000179,0.000179
1987-08-10,0.000184,0.000184,0.000184,0.000184
1987-08-17,0.000184,0.000184,0.000184,0.000184
1987-08-24,0.000192,0.000192,0.000192,0.000192
1987-08-31,0.000197,0.000197,0.000197,0.000197
1987-09-07,0.000203,0.000203,0.000203,0.000203
1987-09-14,0.000202,0.000202,0.000202,0.000202
1987-09-21,0.000205,0.000205,0.000205,0.000205
1987-09-28,0.000205,0.000205,0.000205,0.000205
1987-10-05,0.000204,0.000204,0.000204,0.000204
1987-10-12,0.000203,0.000203,0.000203,0.000203
1987-10-19,0.000206,0.000206,0.000206,0.000206
1987-10-26,0.00021,0.00021,0.00021,0.00021
1987-11-02,0.000214,0.000214,0.000214,0.000214
1987-11-09,0.000226,0.000226,0.000226,0.000226
1987-11-16,0.000234,0.000234,0.000234,0.000234
1987-11-23,0.000234,0.000234,0.000234,0.000234
1987-11-30,0.000237,0.000237,0.000237,0.000237
1987-12-07,0.000238,0.000238,0.000238,0.000238
1987-12-14,0.00024,0.00024,0.00024,0.00024
1987-12-21,0.000247,0.000247,0.000247,0.000247
1987-12-28,0.000249,0.000249,0.000249,0.000249
1988-01-04,0.000254,0.000254,0.000254,0.000254
1988-01-11,0.000251,0.000251,0.000251,0.000251
1988-01-18,0.000247,0.000247,0.000247,0.000247
1988-01-25,0.000246,0.000246,0.000246,0.000246
1988-02-01,0.000298,0.000298,0.000298,0.000298
1988-02-08,0.000296,0.000296,0.000296,0.000296
1988-02-15,0.000297,0.000297,0.000297,0.000297
1988-02-22,0.000295,0.000295,0.000295,0.000295
1988-02-29,0.000297,0.000297,0.000297,0.000297
1988-03-07,0.000297,0.000297,0.000297,0.000297
1988-03-14,0.000297,0.000297,0.000297,0.000297
1988-03-21,0.000307,0.000307,0.000307,0.000307
1988-03-28,0.000314,0.000314,0.000314,0.000314
1988-04-05,0.000318,0.000318,0.000318,0.000318
1988-04-11,0.000318,0.000318,0.000318,0.000318
1988-04-18,0.000316,0.000316,0.000316,0.000316
1988-04-25,0.000319,0.000319,0.000319,0.000319
1988-05-02,0.00032,0.00032,0.00032,0.00032
1988-05-09,0.000328,0.000328,0.000328,0.000328
1988-05-16,0.000329,0.000329,0.000329,0.000329
1988-05-23,0.000329,0.000329,0.000329,0.000329
1988-05-30,0.000338,0.000338,0.000338,0.000338
1988-06-06,0.000344,0.000344,0.000344,0.000344
1988-06-13,0.000342,0.000342,0.000342,0.000342
1988-06-20,0.000344,0.000344,0.000344,0.000344
1988-06-27,0.000348,0.000348,0.000348,0.000348
1988-07-04,0.000342,0.000342,0.000342,0.000342
1988-07-11,0.000337,0.000337,0.000337,0.000337
1988-07-18,0.00034,0.00034,0.00034,0.00034
1988-07-25,0.000337,0.000337,0.000337,0.000337
1988-08-01,0.000343,0.000343,0.000343,0.000343
1988-08-08,0.000342,0.000342,0.000342,0.000342
1988-08-15,0.000342,0.000342,0.000342,0.000342
1988-08-22,0.000344,0.000344,0.000344,0.000344
1988-08-29,0.000345,0.000345,0.000345,0.000345
1988-09-05,0.00035,0.00035,0.00035,0.00035
1988-09-12,0.000345,0.000345,0.000345,0.000345
1988-09-19,0.000351,0.000351,0.000351,0.000351
1988-09-26,0.000358,0.000358,0.000358,0.000358
1988-10-03,0.000358,0.000358,0.000358,0.000358
1988-10-10,0.00036,0.00036,0.00036,0.00036
1988-10-17,0.000364,0.000364,0.000364,0.000364
1988-10-24,0.000385,0.000385,0.000385,0.000385
1988-10-31,0.000384,0.000384,0.000384,0.000384
1988-11-07,0.000389,0.000389,0.000389,0.000389
1988-11-14,0.000388,0.000388,0.000388,0.000388
1988-11-21,0.000405,0.000405,0.000405,0.000405
1988-11-28,0.000409,0.000409,0.000409,0.000409
1988-12-05,0.000409,0.000409,0.000409,0.000409
1988-12-12,0.000409,0.000409,0.000409,0.000409
1988-12-19,0.000405,0.000405,0.000405,0.000405
1988-12-27,0.000402,0.000402,0.000402,0.000402
1989-01-02,0.000403,0.000403,0.000403,0.000403
1989-01-09,0.000405,0.000405,0.000405,0.000405
1989-01-16,0.000403,0.000403,0.000403,0.000403
1989-01-23,0.000401,0.000401,0.000401,0.000401
1989-01-30,0.000401,0.000401,0.000401,0.000401
1989-02-06,0.000396,0.000396,0.000396,0.000396
1989-02-13,0.000396,0.000396,0.000396,0.000396
1989-02-20,0.000436,0.000436,0.000436,0.000436
1989-02-27,0.00044,0.00044,0.00044,0.00044
1989-03-06,0.000438,0.000438,0.000438,0.000438
1989-03-13,0.000443,0.000443,0.000443,0.000443
1989-03-20,0.000439,0.000439,0.000439,0.000439
1989-03-28,0.000435,0.000435,0.000435,0.000435
1989-04-03,0.000451,0.000451,0.000451,0.000451
1989-04-10,0.000481,0.000481,0.000481,0.000481
1989-04-17,0.000476,0.000476,0.000476,0.000476
1989-04-24,0.000515,0.000515,0.000515,0.000515
1989-05-02,0.000518,0.000518,0.000518,0.000518
1989-05-08,0.000531,0.000531,0.000531,0.000531
1989-05-15,0.000557,0.000557,0.000557,0.000557
1989-05-22,0.000584,0.000584,0.000584,0.000584
1989-05-29,0.000599,0.000599,0.000599,0.000599
1989-06-05,0.000593,0.000593,0.000593,0.000593
1989-06-12,0.000592,0.000592,0.000592,0.000592
1989-06-19,0.000575,0.000575,0.000575,0.000575
1989-06-26,0.000588,0.000588,0.000588,0.000588
1989-07-03,0.000596,0.000596,0.000596,0.000596
1989-07-10,0.000591,0.000591,0.000591,0.000591
1989-07-17,0.000591,0.000591,0.000591,0.000591
1989-07-24,0.000586,0.000586,0.000586,0.000586
1989-07-31,0.000584,0.000584,0.000584,0.000584
1989-08-07,0.000734,0.000734,0.000734,0.000734
1989-08-14,0.000726,0.000726,0.000726,0.000726
1989-08-21,0.00074,0.00074,0.00074,0.00074
1989-08-28,0.000737,0.000737,0.000737,0.000737
1989-09-04,0.000763,0.000763,0.000763,0.000763
1989-09-11,0.000917,0.000917,0.000917,0.000917
1989-09-18,0.000989,0.000989,0.000989,0.000989
1989-09-25,0.000988,0.000988,0.000988,0.000988
1989-09-28,0.00126,0.00126,0.00126,0.00126
1989-10-02,0.001259,0.001259,0.001259,0.001259
1989-10-09,0.001275,0.001275,0.001275,0.001275
1989-10-16,0.001465,0.001465,0.001465,0.001465
1989-10-23,0.00147,0.00147,0.00147,0.00147
1989-10-30,0.00169,0.00169,0.00169,0.00169
1989-11-06,0.001971,0.001971,0.001971,0.001971
1989-11-13,0.00216,0.00216,0.00216,0.00216
1989-11-20,0.002365,0.002365,0.002365,0.002365
1989-11-27,0.00264,0.00264,0.00264,0.00264
1989-12-04,0.002922,0.002922,0.002922,0.002922
1989-12-11,0.003478,0.003478,0.003478,0.003478
1989-12-18,0.004155,0.004155,0.004155,0.004155
1989-12-27,0.004519,0.004519,0.004519,0.004519
1990-01-01,0.00669,0.00669,0.00669,0.00669
1990-01-08,0.006516,0.006516,0.006516,0.006516
1990-01-15,0.006543,0.006543,0.006543,0.006543
1990-01-22,0.006539,0.006539,0.006539,0.006539
1990-01-29,0.006489,0.006489,0.006489,0.006489
1990-02-05,0.006602,0.006602,0.006602,0.006602
1990-02-12,0.006547,0.006547,0.006547,0.006547
1990-02-19,0.006583,0.006583,0.006583,0.006583
1990-02-26,0.006527,0.006527,0.006527,0.006527
1990-03-05,0.006389,0.006389,0.006389,0.006389
1990-03-12,0.00634,0.00634,0.00634,0.00634
1990-03-19,0.006236,0.006236,0.006236,0.006236
1990-03-26,0.006191,0.006191,0.006191,0.006191
1990-04-02,0.006078,0.006078,0.006078,0.006078
1990-04-09,0.005964,0.005964,0.005964,0.005964
1990-04-17,0.006045,0.006045,0.006045,0.006045
1990-04-23,0.005932,0.005932,0.005932,0.005932
1990-04-30,0.006024,0.006024,0.006024,0.006024
1990-05-07,0.005971,0.005971,0.005971,0.005971
1990-05-14,0.006018,0.006018,0.006018,0.006018
1990-05-21,0.00622,0.00622,0.00622,0.00622
1990-05-28,0.006196,0.006196,0.006196,0.006196
1990-06-04,0.0063,0.0063,0.0063,0.0063
1990-06-11,0.006216,0.006216,0.006216,0.006216
1990-06-18,0.006154,0.006154,0.006154,0.006154
1990-06-25,0.006168,0.006168,0.006168,0.006168
1990-07-02,0.006117,0.006117,0.006117,0.006117
1990-07-09,0.006287,0.006287,0.006287,0.006287
1990-07-16,0.006291,0.006291,0.006291,0.006291
1990-07-23,0.006425,0.006425,0.006425,0.006425
1990-07-30,0.006393,0.006393,0.006393,0.006393
1990-08-06,0.006496,0.006496,0.006496,0.006496
1990-08-13,0.006363,0.006363,0.006363,0.006363
1990-08-20,0.006319,0.006319,0.006319,0.006319
1990-08-27,0.006481,0.006481,0.006481,0.006481
1990-09-03,0.006636,0.006636,0.006636,0.006636
1990-09-10,0.006623,0.006623,0.006623,0.006623
1990-09-17,0.006793,0.006793,0.006793,0.006793
1990-09-24,0.006921,0.006921,0.006921,0.006921
1990-10-01,0.006932,0.006932,0.006932,0.006932
1990-10-08,0.006939,0.006939,0.006939,0.006939
1990-10-10,0.007263,0.007263,0.007263,0.007263
1990-10-15,0.007294,0.007294,0.007294,0.007294
1990-10-22,0.007431,0.007431,0.007431,0.007431
1990-10-29,0.00746,0.00746,0.00746,0.00746
1990-11-05,0.007402,0.007402,0.007402,0.007402
1990-11-12,0.007466,0.007466,0.007466,0.007466
1990-11-19,0.007333,0.007333,0.007333,0.007333
1990-11-26,0.007372,0.007372,0.007372,0.007372
1990-12-03,0.00739,0.00739,0.00739,0.00739
1990-12-10,0.007097,0.007097,0.007097,0.007097
1990-12-17,0.007213,0.007213,0.007213,0.007213
1990-12-24,0.00714,0.00714,0.00714,0.00714
1991-01-02,0.007007,0.007007,0.007007,0.007007
1991-01-03,0.007062,0.007062,0.007062,0.007062
1991-01-04,0.007142,0.007142,0.007142,0.007142
1991-01-07,0.007124,0.007124,0.007124,0.007124
1991-01-08,0.006946,0.006946,0.006946,0.006946
1991-01-09,0.006963,0.006963,0.006963,0.006963
1991-01-10,0.007006,0.007006,0.007006,0.007006
1991-01-11,0.007024,0.007024,0.007024,0.007024
1991-01-14,0.007085,0.007085,0.007085,0.007085
1991-01-15,0.007007,0.007007,0.007007,0.007007
1991-01-16,0.007013,0.007013,0.007013,0.007013
1991-01-17,0.006951,0.006951,0.006951,0.006951
1991-01-18,0.007103,0.007103,0.007103,0.007103
1991-01-21,0.007116,0.007116,0.007116,0.007116
1991-01-22,0.007168,0.007168,0.007168,0.007168
1991-01-23,0.007243,0.007243,0.007243,0.007243
1991-01-24,0.007173,0.007173,0.007173,0.007173
1991-01-25,0.007206,0.007206,0.007206,0.007206
1991-01-28,0.007211,0.007211,0.007211,0.007211
1991-01-29,0.007179,0.007179,0.007179,0.007179
1991-01-30,0.007244,0.007244,0.007244,0.007244
1991-01-31,0.007213,0.007213,0.007213,0.007213
1991-02-01,0.007103,0.007103,0.007103,0.007103
1991-02-04,0.007195,0.007195,0.007195,0.007195
1991-02-05,0.007255,0.007255,0.007255,0.007255
1991-02-06,0.007305,0.007305,0.007305,0.007305
1991-02-07,0.007387,0.007387,0.007387,0.007387
1991-02-08,0.007388,0.007388,0.007388,0.007388
1991-02-11,0.007429,0.007429,0.007429,0.007429
1991-02-12,0.007453,0.007453,0.007453,0.007453
1991-02-13,0.007422,0.007422,0.007422,0.007422
1991-02-14,0.007372,0.007372,0.007372,0.007372
1991-02-15,0.00734,0.00734,0.00734,0.00734
1991-02-18,0.00739,0.00739,0.00739,0.00739
1991-02-19,0.007299,0.007299,0.007299,0.007299
1991-02-20,0.007247,0.007247,0.007247,0.007247
1991-02-21,0.007236,0.007236,0.007236,0.007236
1991-02-22,0.007254,0.007254,0.007254,0.007254
1991-02-25,0.007244,0.007244,0.007244,0.007244
1991-02-26,0.007167,0.007167,0.007167,0.007167
1991-02-27,0.007134,0.007134,0.007134,0.007134
1991-02-28,0.007172,0.007172,0.007172,0.007172
1991-03-01,0.007171,0.007171,0.007171,0.007171
1991-03-04,0.00707,0.00707,0.00707,0.00707
1991-03-05,0.007019,0.007019,0.007019,0.007019
1991-03-06,0.007033,0.007033,0.007033,0.007033
1991-03-07,0.006968,0.006968,0.006968,0.006968
1991-03-08,0.006989,0.006989,0.006989,0.006989
1991-03-11,0.006985,0.006985,0.006985,0.006985
1991-03-12,0.006914,0.006914,0.006914,0.006914
1991-03-13,0.006981,0.006981,0.006981,0.006981
1991-03-14,0.006959,0.006959,0.006959,0.006959
1991-03-15,0.007,0.007,0.007,0.007
1991-03-18,0.006967,0.006967,0.006967,0.006967
1991-03-19,0.006892,0.006892,0.006892,0.006892
1991-03-20,0.006944,0.006944,0.006944,0.006944
1991-03-21,0.006827,0.006827,0.006827,0.006827
1991-03-22,0.006901,0.006901,0.006901,0.006901
1991-03-25,0.006917,0.006917,0.006917,0.006917
1991-03-26,0.006872,0.006872,0.006872,0.006872
1991-03-27,0.006833,0.006833,0.006833,0.006833
1991-03-28,0.006894,0.006894,0.006894,0.006894
1991-03-29,0.006764,0.006764,0.006764,0.006764
1991-04-02,0.006719,0.006719,0.006719,0.006719
1991-04-03,0.006819,0.006819,0.006819,0.006819
1991-04-04,0.006897,0.006897,0.006897,0.006897
1991-04-05,0.00694,0.00694,0.00694,0.00694
1991-04-08,0.006974,0.006974,0.006974,0.006974
1991-04-09,0.006939,0.006939,0.006939,0.006939
1991-04-10,0.006939,0.006939,0.006939,0.006939
1991-04-11,0.007015,0.007015,0.007015,0.007015
1991-04-12,0.006954,0.006954,0.006954,0.006954
1991-04-15,0.007004,0.007004,0.007004,0.007004
1991-04-16,0.007037,0.007037,0.007037,0.007037
1991-04-17,0.007035,0.007035,0.007035,0.007035
1991-04-18,0.007014,0.007014,0.007014,0.007014
1991-04-19,0.006952,0.006952,0.006952,0.006952
1991-04-22,0.006901,0.006901,0.006901,0.006901
1991-04-23,0.006873,0.006873,0.006873,0.006873
1991-04-24,0.00687,0.00687,0.00687,0.00687
1991-04-25,0.006907,0.006907,0.006907,0.006907
1991-04-26,0.006897,0.006897,0.006897,0.006897
1991-04-29,0.006873,0.006873,0.006873,0.006873
1991-04-30,0.006864,0.006864,0.006864,0.006864
1991-05-01,0.006917,0.006917,0.006917,0.006917
1991-05-06,0.006906,0.006906,0.006906,0.006906
1991-05-07,0.006896,0.006896,0.006896,0.006896
1991-05-08,0.006855,0.006855,0.006855,0.006855
1991-05-09,0.006888,0.006888,0.006888,0.006888
1991-05-10,0.006851,0.006851,0.006851,0.006851
1991-05-13,0.006838,0.006838,0.006838,0.006838
1991-05-14,0.006824,0.006824,0.006824,0.006824
1991-05-15,0.006837,0.006837,0.006837,0.006837
1991-05-16,0.006874,0.006874,0.006874,0.006874
1991-05-17,0.008058,0.008058,0.008058,0.008058
1991-05-20,0.008088,0.008088,0.008088,0.008088
1991-05-21,0.008123,0.008123,0.008123,0.008123
1991-05-22,0.008091,0.008091,0.008091,0.008091
1991-05-23,0.008065,0.008065,0.008065,0.008065
1991-05-24,0.008086,0.008086,0.008086,0.008086
1991-05-27,0.007993,0.007993,0.007993,0.007993
1991-05-28,0.008052,0.008052,0.008052,0.008052
1991-05-29,0.008101,0.008101,0.008101,0.008101
1991-05-31,0.008086,0.008086,0.008086,0.008086
1991-06-03,0.008122,0.008122,0.008122,0.008122
1991-06-04,0.008142,0.008142,0.008142,0.008142
1991-06-05,0.008139,0.008139,0.008139,0.008139
