Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1999-09-17,6.6775,6.6775,6.6775,6.6775
1999-09-20,6.6332,6.6332,6.6332,6.6332
1999-09-21,6.6656,6.6656,6.6656,6.6656
1999-09-22,6.6433,6.6433,6.6433,6.6433
1999-09-23,6.7347,6.7347,6.7347,6.7347
1999-09-24,6.7138,6.7138,6.7138,6.7138
1999-09-27,6.6749,6.6749,6.6749,6.6749
1999-09-28,6.7568,6.7568,6.7568,6.7568
1999-09-29,6.7237,6.7237,6.7237,6.7237
1999-09-30,6.7488,6.7488,6.7488,6.7488
1999-10-01,6.7731,6.7731,6.7731,6.7731
1999-10-04,6.7555,6.7555,6.7555,6.7555
1999-10-05,6.7417,6.7417,6.7417,6.7417
1999-10-06,6.7561,6.7561,6.7561,6.7561
1999-10-07,6.7278,6.7278,6.7278,6.7278
1999-10-08,6.757,6.757,6.757,6.757
1999-10-11,6.7427,6.7427,6.7427,6.7427
1999-10-12,6.7506,6.7506,6.7506,6.7506
1999-10-13,6.7273,6.7273,6.7273,6.7273
1999-10-14,6.7769,6.7769,6.7769,6.7769
1999-10-15,6.7901,6.7901,6.7901,6.7901
1999-10-18,6.8324,6.8324,6.8324,6.8324
1999-10-19,6.8801,6.8801,6.8801,6.8801
1999-10-20,6.8408,6.8408,6.8408,6.8408
1999-10-21,6.8972,6.8972,6.8972,6.8972
1999-10-22,6.8222,6.8222,6.8222,6.8222
1999-10-25,6.8556,6.8556,6.8556,6.8556
1999-10-26,6.8677,6.8677,6.8677,6.8677
1999-10-27,6.9303,6.9303,6.9303,6.9303
1999-10-28,6.9076,6.9076,6.9076,6.9076
1999-10-29,6.929,6.929,6.929,6.929
1999-11-02,6.9572,6.9572,6.9572,6.9572
1999-11-03,7.0319,7.0319,7.0319,7.0319
1999-11-04,7.0397,7.0397,7.0397,7.0397
1999-11-05,6.9127,6.9127,6.9127,6.9127
1999-11-08,6.8631,6.8631,6.8631,6.8631
1999-11-09,6.9075,6.9075,6.9075,6.9075
1999-11-10,7.0044,7.0044,7.0044,7.0044
1999-11-11,6.9343,6.9343,6.9343,6.9343
1999-11-12,6.9144,6.9144,6.9144,6.9144
1999-11-15,6.9402,6.9402,6.9402,6.9402
1999-11-16,6.845,6.845,6.845,6.845
1999-11-17,6.8156,6.8156,6.8156,6.8156
1999-11-18,6.7991,6.7991,6.7991,6.7991
1999-11-19,6.8281,6.8281,6.8281,6.8281
1999-11-22,6.8038,6.8038,6.8038,6.8038
1999-11-23,6.805,6.805,6.805,6.805
1999-11-24,6.7498,6.7498,6.7498,6.7498
1999-11-25,6.7946,6.7946,6.7946,6.7946
1999-11-26,6.8273,6.8273,6.8273,6.8273
1999-11-29,6.9398,6.9398,6.9398,6.9398
1999-11-30,6.7615,6.7615,6.7615,6.7615
1999-12-01,6.8091,6.8091,6.8091,6.8091
1999-12-02,6.7738,6.7738,6.7738,6.7738
1999-12-03,6.768,6.768,6.768,6.768
1999-12-06,6.7714,6.7714,6.7714,6.7714
1999-12-07,6.7991,6.7991,6.7991,6.7991
1999-12-08,6.7556,6.7556,6.7556,6.7556
1999-12-09,6.737,6.737,6.737,6.737
1999-12-10,6.6845,6.6845,6.6845,6.6845
1999-12-13,6.7554,6.7554,6.7554,6.7554
1999-12-14,6.7585,6.7585,6.7585,6.7585
1999-12-15,6.7368,6.7368,6.7368,6.7368
1999-12-16,6.6989,6.6989,6.6989,6.6989
1999-12-17,6.687,6.687,6.687,6.687
1999-12-20,6.6629,6.6629,6.6629,6.6629
1999-12-21,6.657,6.657,6.657,6.657
1999-12-22,6.6602,6.6602,6.6602,6.6602
1999-12-23,6.6338,6.6338,6.6338,6.6338
1999-12-24,6.6365,6.6365,6.6365,6.6365
1999-12-27,6.6613,6.6613,6.6613,6.6613
1999-12-28,6.6715,6.6715,6.6715,6.6715
1999-12-29,6.6818,6.6818,6.6818,6.6818
1999-12-30,6.6871,6.6871,6.6871,6.6871
1999-12-31,6.6807,6.6807,6.6807,6.6807
2000-01-03,6.7523,6.7523,6.7523,6.7523
2000-01-04,6.737,6.737,6.737,6.737
2000-01-05,6.7712,6.7712,6.7712,6.7712
2000-01-06,6.7122,6.7122,6.7122,6.7122
2000-01-07,6.6678,6.6678,6.6678,6.6678
2000-01-10,6.6519,6.6519,6.6519,6.6519
2000-01-11,6.6958,6.6958,6.6958,6.6958
2000-01-12,6.6886,6.6886,6.6886,6.6886
2000-01-13,6.6905,6.6905,6.6905,6.6905
2000-01-14,6.6492,6.6492,6.6492,6.6492
2000-01-17,6.6541,6.6541,6.6541,6.6541
2000-01-18,6.6847,6.6847,6.6847,6.6847
2000-01-19,6.7012,6.7012,6.7012,6.7012
2000-01-20,6.74,6.74,6.74,6.74
2000-01-21,6.7106,6.7106,6.7106,6.7106
2000-01-24,6.7566,6.7566,6.7566,6.7566
2000-01-25,6.7861,6.7861,6.7861,6.7861
2000-01-26,6.7568,6.7568,6.7568,6.7568
2000-01-27,6.8048,6.8048,6.8048,6.8048
2000-01-28,6.7902,6.7902,6.7902,6.7902
2000-01-31,6.7948,6.7948,6.7948,6.7948
2000-02-01,6.8431,6.8431,6.8431,6.8431
2000-02-02,6.7937,6.7937,6.7937,6.7937
2000-02-03,6.6613,6.6613,6.6613,6.6613
2000-02-04,6.646,6.646,6.646,6.646
2000-02-07,6.6784,6.6784,6.6784,6.6784
2000-02-08,6.6645,6.6645,6.6645,6.6645
2000-02-09,6.6818,6.6818,6.6818,6.6818
2000-02-10,6.6683,6.6683,6.6683,6.6683
2000-02-11,6.6104,6.6104,6.6104,6.6104
2000-02-14,6.5842,6.5842,6.5842,6.5842
2000-02-15,6.6092,6.6092,6.6092,6.6092
2000-02-16,6.642,6.642,6.642,6.642
2000-02-17,6.6007,6.6007,6.6007,6.6007
2000-02-18,6.5829,6.5829,6.5829,6.5829
2000-02-21,6.5627,6.5627,6.5627,6.5627
2000-02-22,6.5694,6.5694,6.5694,6.5694
2000-02-23,6.5304,6.5304,6.5304,6.5304
2000-02-24,6.545,6.545,6.545,6.545
2000-02-25,6.6135,6.6135,6.6135,6.6135
2000-02-28,6.6496,6.6496,6.6496,6.6496
2000-02-29,6.5657,6.5657,6.5657,6.5657
2000-03-01,6.5096,6.5096,6.5096,6.5096
2000-03-02,6.5049,6.5049,6.5049,6.5049
2000-03-03,6.4957,6.4957,6.4957,6.4957
2000-03-06,6.484,6.484,6.484,6.484
2000-03-07,6.539,6.539,6.539,6.539
2000-03-08,6.5424,6.5424,6.5424,6.5424
2000-03-09,6.4595,6.4595,6.4595,6.4595
2000-03-10,6.4529,6.4529,6.4529,6.4529
2000-03-13,6.4774,6.4774,6.4774,6.4774
2000-03-14,6.4532,6.4532,6.4532,6.4532
2000-03-15,6.4255,6.4255,6.4255,6.4255
2000-03-16,6.4218,6.4218,6.4218,6.4218
2000-03-17,6.409,6.409,6.409,6.409
2000-03-20,6.3539,6.3539,6.3539,6.3539
2000-03-21,6.3689,6.3689,6.3689,6.3689
2000-03-22,6.389,6.389,6.389,6.389
2000-03-23,6.4143,6.4143,6.4143,6.4143
2000-03-24,6.4213,6.4213,6.4213,6.4213
2000-03-27,6.3978,6.3978,6.3978,6.3978
2000-03-28,6.4369,6.4369,6.4369,6.4369
2000-03-29,6.5125,6.5125,6.5125,6.5125
2000-03-30,6.5901,6.5901,6.5901,6.5901
2000-03-31,6.5685,6.5685,6.5685,6.5685
2000-04-03,6.6283,6.6283,6.6283,6.6283
2000-04-04,6.6831,6.6831,6.6831,6.6831
2000-04-05,6.6487,6.6487,6.6487,6.6487
2000-04-06,6.5893,6.5893,6.5893,6.5893
2000-04-07,6.544,6.544,6.544,6.544
2000-04-10,6.5573,6.5573,6.5573,6.5573
2000-04-11,6.4965,6.4965,6.4965,6.4965
2000-04-12,6.5825,6.5825,6.5825,6.5825
2000-04-13,6.6178,6.6178,6.6178,6.6178
2000-04-14,6.7323,6.7323,6.7323,6.7323
2000-04-17,6.7141,6.7141,6.7141,6.7141
2000-04-18,6.7171,6.7171,6.7171,6.7171
2000-04-19,6.7768,6.7768,6.7768,6.7768
2000-04-20,6.7767,6.7767,6.7767,6.7767
2000-04-21,6.7655,6.7655,6.7655,6.7655
2000-04-25,6.8063,6.8063,6.8063,6.8063
2000-04-26,6.7704,6.7704,6.7704,6.7704
2000-04-27,6.8914,6.8914,6.8914,6.8914
2000-04-28,6.9279,6.9279,6.9279,6.9279
2000-05-02,6.9891,6.9891,6.9891,6.9891
2000-05-04,7.0459,7.0459,7.0459,7.0459
2000-05-05,7.0599,7.0599,7.0599,7.0599
2000-05-08,6.8429,6.8429,6.8429,6.8429
2000-05-09,6.8575,6.8575,6.8575,6.8575
2000-05-10,6.6838,6.6838,6.6838,6.6838
2000-05-11,6.7028,6.7028,6.7028,6.7028
2000-05-12,6.7916,6.7916,6.7916,6.7916
2000-05-15,6.5633,6.5633,6.5633,6.5633
2000-05-16,6.6218,6.6218,6.6218,6.6218
2000-05-17,6.725,6.725,6.725,6.725
2000-05-18,6.6479,6.6479,6.6479,6.6479
2000-05-19,6.7063,6.7063,6.7063,6.7063
2000-05-22,6.7253,6.7253,6.7253,6.7253
2000-05-23,6.6598,6.6598,6.6598,6.6598
2000-05-24,6.6166,6.6166,6.6166,6.6166
2000-05-25,6.6578,6.6578,6.6578,6.6578
2000-05-26,6.6942,6.6942,6.6942,6.6942
2000-05-29,6.7274,6.7274,6.7274,6.7274
2000-05-30,6.6402,6.6402,6.6402,6.6402
2000-05-31,6.5896,6.5896,6.5896,6.5896
2000-06-01,6.5356,6.5356,6.5356,6.5356
2000-06-02,6.5303,6.5303,6.5303,6.5303
2000-06-05,6.513,6.513,6.513,6.513
2000-06-06,6.6435,6.6435,6.6435,6.6435
2000-06-07,6.5944,6.5944,6.5944,6.5944
2000-06-08,6.6345,6.6345,6.6345,6.6345
2000-06-09,6.6657,6.6657,6.6657,6.6657
2000-06-12,6.6546,6.6546,6.6546,6.6546
2000-06-13,6.6451,6.6451,6.6451,6.6451
2000-06-14,6.6051,6.6051,6.6051,6.6051
2000-06-15,6.6266,6.6266,6.6266,6.6266
2000-06-16,6.6904,6.6904,6.6904,6.6904
2000-06-19,6.6395,6.6395,6.6395,6.6395
2000-06-20,6.655,6.655,6.655,6.655
2000-06-21,6.5918,6.5918,6.5918,6.5918
2000-06-23,6.6482,6.6482,6.6482,6.6482
2000-06-26,6.6467,6.6467,6.6467,6.6467
2000-06-27,6.6084,6.6084,6.6084,6.6084
2000-06-28,6.6528,6.6528,6.6528,6.6528
2000-06-29,6.6522,6.6522,6.6522,6.6522
2000-06-30,6.5979,6.5979,6.5979,6.5979
2000-07-03,6.5118,6.5118,6.5118,6.5118
2000-07-04,6.5445,6.5445,6.5445,6.5445
2000-07-05,6.4918,6.4918,6.4918,6.4918
2000-07-06,6.5084,6.5084,6.5084,6.5084
2000-07-07,6.533,6.533,6.533,6.533
2000-07-10,6.4753,6.4753,6.4753,6.4753
2000-07-11,6.4457,6.4457,6.4457,6.4457
2000-07-12,6.4736,6.4736,6.4736,6.4736
2000-07-13,6.474,6.474,6.474,6.474
2000-07-14,6.4846,6.4846,6.4846,6.4846
2000-07-17,6.4322,6.4322,6.4322,6.4322
2000-07-18,6.4596,6.4596,6.4596,6.4596
2000-07-19,6.4927,6.4927,6.4927,6.4927
2000-07-20,6.5186,6.5186,6.5186,6.5186
2000-07-21,6.5135,6.5135,6.5135,6.5135
2000-07-24,6.4864,6.4864,6.4864,6.4864
2000-07-25,6.5098,6.5098,6.5098,6.5098
2000-07-26,6.4932,6.4932,6.4932,6.4932
2000-07-27,6.5105,6.5105,6.5105,6.5105
2000-07-28,6.5204,6.5204,6.5204,6.5204
2000-07-31,6.499,6.499,6.499,6.499
2000-08-01,6.4887,6.4887,6.4887,6.4887
2000-08-02,6.5425,6.5425,6.5425,6.5425
2000-08-03,6.595,6.595,6.595,6.595
2000-08-04,6.582,6.582,6.582,6.582
2000-08-07,6.6011,6.6011,6.6011,6.6011
2000-08-08,6.5734,6.5734,6.5734,6.5734
2000-08-09,6.545,6.545,6.545,6.545
2000-08-10,6.503,6.503,6.503,6.503
2000-08-11,6.5197,6.5197,6.5197,6.5197
2000-08-14,6.55,6.55,6.55,6.55
2000-08-15,6.484,6.484,6.484,6.484
2000-08-16,6.5012,6.5012,6.5012,6.5012
2000-08-17,6.4531,6.4531,6.4531,6.4531
2000-08-18,6.4003,6.4003,6.4003,6.4003
2000-08-21,6.3963,6.3963,6.3963,6.3963
2000-08-22,6.3865,6.3865,6.3865,6.3865
2000-08-23,6.4563,6.4563,6.4563,6.4563
2000-08-24,6.4699,6.4699,6.4699,6.4699
2000-08-25,6.4088,6.4088,6.4088,6.4088
2000-08-28,6.4297,6.4297,6.4297,6.4297
2000-08-29,6.3641,6.3641,6.3641,6.3641
2000-08-30,6.3731,6.3731,6.3731,6.3731
2000-08-31,6.3236,6.3236,6.3236,6.3236
2000-09-01,6.392,6.392,6.392,6.392
2000-09-04,6.3065,6.3065,6.3065,6.3065
2000-09-05,6.3074,6.3074,6.3074,6.3074
2000-09-06,6.2854,6.2854,6.2854,6.2854
2000-09-07,6.3461,6.3461,6.3461,6.3461
2000-09-08,6.2544,6.2544,6.2544,6.2544
2000-09-11,6.2088,6.2088,6.2088,6.2088
2000-09-12,6.2887,6.2887,6.2887,6.2887
2000-09-13,6.3303,6.3303,6.3303,6.3303
2000-09-14,6.3277,6.3277,6.3277,6.3277
2000-09-15,6.2622,6.2622,6.2622,6.2622
2000-09-18,6.3818,6.3818,6.3818,6.3818
2000-09-19,6.4755,6.4755,6.4755,6.4755
2000-09-20,6.4898,6.4898,6.4898,6.4898
2000-09-21,6.5833,6.5833,6.5833,6.5833
2000-09-22,6.6216,6.6216,6.6216,6.6216
2000-09-25,6.6149,6.6149,6.6149,6.6149
2000-09-26,6.6881,6.6881,6.6881,6.6881
2000-09-27,6.665,6.665,6.665,6.665
2000-09-28,6.6082,6.6082,6.6082,6.6082
2000-09-29,6.678,6.678,6.678,6.678
2000-10-02,6.6706,6.6706,6.6706,6.6706
2000-10-03,6.6312,6.6312,6.6312,6.6312
2000-10-04,6.6288,6.6288,6.6288,6.6288
2000-10-05,6.5801,6.5801,6.5801,6.5801
2000-10-06,6.5814,6.5814,6.5814,6.5814
2000-10-09,6.585,6.585,6.585,6.585
2000-10-10,6.6773,6.6773,6.6773,6.6773
2000-10-11,6.7759,6.7759,6.7759,6.7759
2000-10-12,6.9275,6.9275,6.9275,6.9275
2000-10-13,6.7856,6.7856,6.7856,6.7856
2000-10-16,6.7854,6.7854,6.7854,6.7854
2000-10-17,6.7754,6.7754,6.7754,6.7754
2000-10-18,6.8062,6.8062,6.8062,6.8062
2000-10-19,6.738,6.738,6.738,6.738
2000-10-20,6.805,6.805,6.805,6.805
2000-10-23,6.8334,6.8334,6.8334,6.8334
2000-10-24,6.7556,6.7556,6.7556,6.7556
2000-10-25,6.7215,6.7215,6.7215,6.7215
2000-10-26,6.7203,6.7203,6.7203,6.7203
2000-10-27,6.8056,6.8056,6.8056,6.8056
2000-10-30,6.7556,6.7556,6.7556,6.7556
2000-10-31,6.7246,6.7246,6.7246,6.7246
2000-11-01,6.6717,6.6717,6.6717,6.6717
2000-11-02,6.5826,6.5826,6.5826,6.5826
2000-11-03,6.5382,6.5382,6.5382,6.5382
2000-11-06,6.4669,6.4669,6.4669,6.4669
2000-11-07,6.5457,6.5457,6.5457,6.5457
2000-11-08,6.5096,6.5096,6.5096,6.5096
2000-11-09,6.5574,6.5574,6.5574,6.5574
2000-11-10,6.5218,6.5218,6.5218,6.5218
2000-11-13,6.5843,6.5843,6.5843,6.5843
2000-11-14,6.5326,6.5326,6.5326,6.5326
2000-11-15,6.5202,6.5202,6.5202,6.5202
2000-11-16,6.5094,6.5094,6.5094,6.5094
2000-11-17,6.5079,6.5079,6.5079,6.5079
2000-11-20,6.5178,6.5178,6.5178,6.5178
2000-11-21,6.4644,6.4644,6.4644,6.4644
2000-11-22,6.4397,6.4397,6.4397,6.4397
2000-11-23,6.406,6.406,6.406,6.406
2000-11-24,6.356,6.356,6.356,6.356
2000-11-27,6.3509,6.3509,6.3509,6.3509
2000-11-28,6.4066,6.4066,6.4066,6.4066
2000-11-29,6.3907,6.3907,6.3907,6.3907
2000-11-30,6.3931,6.3931,6.3931,6.3931
2000-12-01,6.4214,6.4214,6.4214,6.4214
2000-12-04,6.4361,6.4361,6.4361,6.4361
2000-12-05,6.3306,6.3306,6.3306,6.3306
2000-12-06,6.3311,6.3311,6.3311,6.3311
2000-12-07,6.3619,6.3619,6.3619,6.3619
2000-12-08,6.3784,6.3784,6.3784,6.3784
2000-12-11,6.4192,6.4192,6.4192,6.4192
2000-12-12,6.3532,6.3532,6.3532,6.3532
2000-12-13,6.3819,6.3819,6.3819,6.3819
2000-12-14,6.4223,6.4223,6.4223,6.4223
2000-12-15,6.3762,6.3762,6.3762,6.3762
2000-12-18,6.3513,6.3513,6.3513,6.3513
2000-12-19,6.3234,6.3234,6.3234,6.3234
2000-12-20,6.2657,6.2657,6.2657,6.2657
2000-12-21,6.2156,6.2156,6.2156,6.2156
2000-12-22,6.1632,6.1632,6.1632,6.1632
2000-12-27,6.1712,6.1712,6.1712,6.1712
2000-12-28,6.1923,6.1923,6.1923,6.1923
2000-12-29,6.1741,6.1741,6.1741,6.1741
2001-01-02,6.1126,6.1126,6.1126,6.1126
2001-01-03,6.1419,6.1419,6.1419,6.1419
2001-01-04,6.165,6.165,6.165,6.165
2001-01-05,6.1288,6.1288,6.1288,6.1288
2001-01-08,6.1348,6.1348,6.1348,6.1348
2001-01-09,6.1729,6.1729,6.1729,6.1729
2001-01-10,6.1518,6.1518,6.1518,6.1518
2001-01-11,6.1564,6.1564,6.1564,6.1564
2001-01-12,6.047,6.047,6.047,6.047
2001-01-15,6.0807,6.0807,6.0807,6.0807
2001-01-16,6.0177,6.0177,6.0177,6.0177
2001-01-17,6.0604,6.0604,6.0604,6.0604
2001-01-18,6.033,6.033,6.033,6.033
2001-01-19,6.0056,6.0056,6.0056,6.0056
2001-01-22,6.0173,6.0173,6.0173,6.0173
2001-01-23,6.0341,6.0341,6.0341,6.0341
2001-01-24,5.9892,5.9892,5.9892,5.9892
2001-01-25,6.0266,6.0266,6.0266,6.0266
2001-01-26,6.038,6.038,6.038,6.038
2001-01-29,6.0257,6.0257,6.0257,6.0257
2001-01-30,5.9936,5.9936,5.9936,5.9936
2001-01-31,5.971,5.971,5.971,5.971
2001-02-01,5.9527,5.9527,5.9527,5.9527
2001-02-02,5.9121,5.9121,5.9121,5.9121
2001-02-05,5.9451,5.9451,5.9451,5.9451
2001-02-06,5.9326,5.9326,5.9326,5.9326
2001-02-07,5.8737,5.8737,5.8737,5.8737
2001-02-08,5.9347,5.9347,5.9347,5.9347
2001-02-09,5.9163,5.9163,5.9163,5.9163
2001-02-12,5.8977,5.8977,5.8977,5.8977
2001-02-13,5.9352,5.9352,5.9352,5.9352
2001-02-14,5.947,5.947,5.947,5.947
2001-02-15,5.953,5.953,5.953,5.953
2001-02-16,5.8925,5.8925,5.8925,5.8925
2001-02-19,5.9083,5.9083,5.9083,5.9083
2001-02-20,5.9253,5.9253,5.9253,5.9253
2001-02-21,5.9951,5.9951,5.9951,5.9951
2001-02-22,6.0023,6.0023,6.0023,6.0023
2001-02-23,6.0035,6.0035,6.0035,6.0035
2001-02-26,5.937,5.937,5.937,5.937
2001-02-27,5.8857,5.8857,5.8857,5.8857
2001-02-28,5.832,5.832,5.832,5.832
2001-03-01,5.781,5.781,5.781,5.781
2001-03-02,5.8612,5.8612,5.8612,5.8612
2001-03-05,5.8545,5.8545,5.8545,5.8545
2001-03-06,5.8155,5.8155,5.8155,5.8155
2001-03-07,5.7739,5.7739,5.7739,5.7739
2001-03-08,5.8373,5.8373,5.8373,5.8373
2001-03-09,5.8184,5.8184,5.8184,5.8184
2001-03-12,5.8987,5.8987,5.8987,5.8987
2001-03-13,5.8986,5.8986,5.8986,5.8986
2001-03-14,5.8798,5.8798,5.8798,5.8798
2001-03-15,5.8735,5.8735,5.8735,5.8735
2001-03-16,5.9292,5.9292,5.9292,5.9292
2001-03-19,5.9025,5.9025,5.9025,5.9025
2001-03-20,5.8404,5.8404,5.8404,5.8404
2001-03-21,5.8924,5.8924,5.8924,5.8924
2001-03-22,5.9116,5.9116,5.9116,5.9116
2001-03-23,5.8883,5.8883,5.8883,5.8883
2001-03-26,5.8786,5.8786,5.8786,5.8786
2001-03-27,5.8883,5.8883,5.8883,5.8883
2001-03-28,5.8819,5.8819,5.8819,5.8819
2001-03-29,5.8111,5.8111,5.8111,5.8111
2001-03-30,5.7879,5.7879,5.7879,5.7879
2001-04-02,5.7593,5.7593,5.7593,5.7593
2001-04-03,5.7959,5.7959,5.7959,5.7959
2001-04-04,5.7781,5.7781,5.7781,5.7781
2001-04-05,5.737,5.737,5.737,5.737
2001-04-06,5.7726,5.7726,5.7726,5.7726
2001-04-09,5.7534,5.7534,5.7534,5.7534
2001-04-10,5.7774,5.7774,5.7774,5.7774
2001-04-11,5.7976,5.7976,5.7976,5.7976
2001-04-12,5.7565,5.7565,5.7565,5.7565
2001-04-13,5.7689,5.7689,5.7689,5.7689
2001-04-16,5.7611,5.7611,5.7611,5.7611
2001-04-17,5.7664,5.7664,5.7664,5.7664
2001-04-18,5.7016,5.7016,5.7016,5.7016
2001-04-19,5.7793,5.7793,5.7793,5.7793
2001-04-20,5.772,5.772,5.772,5.772
2001-04-23,5.8324,5.8324,5.8324,5.8324
2001-04-24,5.7868,5.7868,5.7868,5.7868
2001-04-25,5.771,5.771,5.771,5.771
2001-04-26,5.7192,5.7192,5.7192,5.7192
2001-04-27,5.7009,5.7009,5.7009,5.7009
2001-04-30,5.6743,5.6743,5.6743,5.6743
2001-05-01,5.6816,5.6816,5.6816,5.6816
2001-05-02,5.661,5.661,5.661,5.661
2001-05-03,5.6639,5.6639,5.6639,5.6639
2001-05-04,5.6582,5.6582,5.6582,5.6582
2001-05-07,5.6734,5.6734,5.6734,5.6734
2001-05-08,5.6187,5.6187,5.6187,5.6187
2001-05-09,5.63,5.63,5.63,5.63
2001-05-10,5.6286,5.6286,5.6286,5.6286
2001-05-11,5.6793,5.6793,5.6793,5.6793
2001-05-14,5.6929,5.6929,5.6929,5.6929
2001-05-15,5.7001,5.7001,5.7001,5.7001
2001-05-16,5.6734,5.6734,5.6734,5.6734
2001-05-17,5.6848,5.6848,5.6848,5.6848
2001-05-18,5.7218,5.7218,5.7218,5.7218
2001-05-21,5.7308,5.7308,5.7308,5.7308
2001-05-22,5.6939,5.6939,5.6939,5.6939
2001-05-23,5.6675,5.6675,5.6675,5.6675
2001-05-24,5.6367,5.6367,5.6367,5.6367
2001-05-25,5.7094,5.7094,5.7094,5.7094
2001-05-28,5.7041,5.7041,5.7041,5.7041
2001-05-29,5.7316,5.7316,5.7316,5.7316
2001-05-30,5.7011,5.7011,5.7011,5.7011
2001-05-31,5.644,5.644,5.644,5.644
2001-06-01,5.6608,5.6608,5.6608,5.6608
2001-06-04,5.6439,5.6439,5.6439,5.6439
2001-06-05,5.6226,5.6226,5.6226,5.6226
2001-06-06,5.5697,5.5697,5.5697,5.5697
2001-06-07,5.5556,5.5556,5.5556,5.5556
2001-06-08,5.484,5.484,5.484,5.484
2001-06-11,5.4575,5.4575,5.4575,5.4575
2001-06-12,5.4269,5.4269,5.4269,5.4269
2001-06-13,5.4994,5.4994,5.4994,5.4994
2001-06-14,5.5276,5.5276,5.5276,5.5276
2001-06-15,5.5337,5.5337,5.5337,5.5337
2001-06-18,5.5739,5.5739,5.5739,5.5739
2001-06-19,5.5771,5.5771,5.5771,5.5771
2001-06-20,5.5803,5.5803,5.5803,5.5803
2001-06-21,5.628,5.628,5.628,5.628
2001-06-22,5.5944,5.5944,5.5944,5.5944
2001-06-25,5.5845,5.5845,5.5845,5.5845
2001-06-26,5.5908,5.5908,5.5908,5.5908
2001-06-27,5.5832,5.5832,5.5832,5.5832
2001-06-28,5.5949,5.5949,5.5949,5.5949
2001-06-29,5.6699,5.6699,5.6699,5.6699
2001-07-02,5.6664,5.6664,5.6664,5.6664
2001-07-03,5.6278,5.6278,5.6278,5.6278
2001-07-04,5.6248,5.6248,5.6248,5.6248
2001-07-05,5.6616,5.6616,5.6616,5.6616
2001-07-06,5.9406,5.9406,5.9406,5.9406
2001-07-09,6.1129,6.1129,6.1129,6.1129
2001-07-10,6.2034,6.2034,6.2034,6.2034
2001-07-11,6.2099,6.2099,6.2099,6.2099
2001-07-12,6.0529,6.0529,6.0529,6.0529
2001-07-13,5.9631,5.9631,5.9631,5.9631
2001-07-16,5.9092,5.9092,5.9092,5.9092
2001-07-17,5.8537,5.8537,5.8537,5.8537
2001-07-18,6.0075,6.0075,6.0075,6.0075
2001-07-19,6.0303,6.0303,6.0303,6.0303
2001-07-20,6.011,6.011,6.011,6.011
2001-07-23,5.9654,5.9654,5.9654,5.9654
2001-07-24,5.9536,5.9536,5.9536,5.9536
2001-07-25,5.9896,5.9896,5.9896,5.9896
2001-07-26,5.9789,5.9789,5.9789,5.9789
2001-07-27,5.9983,5.9983,5.9983,5.9983
2001-07-30,5.9973,6.0291,5.9919,6.0221
2001-07-31,6.023,6.0749,6.0226,6.0666
2001-08-01,6.0666,6.1148,6.0666,6.1029
2001-08-02,6.1016,6.1351,6.0794,6.1225
2001-08-03,6.1195,6.1204,6.0312,6.0409
2001-08-06,6.0333,6.0455,6.0079,6.0344
2001-08-07,6.0383,6.0417,5.9769,5.9905
2001-08-08,5.9922,5.9969,5.9528,5.9739
2001-08-09,5.9676,6.0127,5.9572,5.9965
2001-08-10,5.9944,6.0119,5.9653,5.9653
2001-08-13,5.967,6.0243,5.9624,6.0111
2001-08-14,6.0154,6.0884,6.0066,6.0845
2001-08-15,6.0837,6.1466,6.0799,6.1431
2001-08-16,6.1448,6.1992,6.1311,6.1846
2001-08-17,6.1803,6.2047,6.1584,6.197
2001-08-20,6.194,6.2652,6.1795,6.188
2001-08-21,6.1893,6.2377,6.1523,6.2368
2001-08-22,6.23,6.242,6.1629,6.168
2001-08-23,6.1672,6.18,6.0953,6.1013
2001-08-24,6.0984,6.1328,6.0708,6.1281
2001-08-27,6.1226,6.1395,6.0988,6.1055
2001-08-28,6.1009,6.1701,6.0865,6.1701
2001-08-29,6.1679,6.1698,6.1223,6.1478
2001-08-30,6.1368,6.1737,6.1163,6.1608
2001-08-31,6.1555,6.188,6.123,6.1558
2001-09-03,6.1493,6.1555,6.1268,6.1337
2001-09-04,6.1344,6.1608,6.1117,6.1462
2001-09-05,6.141,6.1865,6.1129,6.1816
2001-09-06,6.1819,6.1927,6.1378,6.1721
2001-09-07,6.1699,6.1882,6.1321,6.1674
2001-09-10,6.1688,6.181,6.1314,6.133
2001-09-11,6.13,6.2655,6.1188,6.2655
2001-09-12,6.2535,6.2762,6.1916,6.2266
2001-09-13,6.2275,6.2446,6.1871,6.2427
2001-09-14,6.2423,6.2539,6.2046,6.2422
2001-09-17,6.2522,6.2792,6.1907,6.2016
2001-09-18,6.1982,6.2242,6.173,6.2033
2001-09-19,6.1993,6.1993,6.1412,6.1608
2001-09-20,6.1542,6.1653,6.0753,6.099
2001-09-21,6.0922,6.0953,6.0188,6.0661
2001-09-24,6.0616,6.1451,6.0535,6.1257
2001-09-25,6.1263,6.2106,6.1183,6.2096
2001-09-26,6.2089,6.2357,6.1724,6.1765
2001-09-27,6.176,6.2338,6.1599,6.2127
2001-09-28,6.212,6.2278,6.1814,6.2278
2001-10-01,6.2161,6.2603,6.2131,6.2564
2001-10-02,6.2544,6.2619,6.1401,6.1742
2001-10-03,6.165,6.1859,6.1477,6.1697
