Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1996-04-15,2.1345,2.1345,2.1345,2.1345
1996-04-16,2.1303,2.1303,2.1303,2.1303
1996-04-17,2.1395,2.1395,2.1395,2.1395
1996-04-18,2.1516,2.1516,2.1516,2.1516
1996-04-19,2.1472,2.1472,2.1472,2.1472
1996-04-22,2.1479,2.1479,2.1479,2.1479
1996-04-23,2.1444,2.1444,2.1444,2.1444
1996-04-24,2.139,2.139,2.139,2.139
1996-04-25,2.1459,2.1459,2.1459,2.1459
1996-04-26,2.1428,2.1428,2.1428,2.1428
1996-04-29,2.1535,2.1535,2.1535,2.1535
1996-04-30,2.1414,2.1414,2.1414,2.1414
1996-05-01,2.1328,2.1328,2.1328,2.1328
1996-05-02,2.1345,2.1345,2.1345,2.1345
1996-05-03,2.1375,2.1375,2.1375,2.1375
1996-05-06,2.131,2.131,2.131,2.131
1996-05-07,2.1366,2.1366,2.1366,2.1366
1996-05-08,2.1452,2.1452,2.1452,2.1452
1996-05-09,2.1403,2.1403,2.1403,2.1403
1996-05-10,2.1305,2.1305,2.1305,2.1305
1996-05-13,2.1287,2.1287,2.1287,2.1287
1996-05-14,2.1268,2.1268,2.1268,2.1268
1996-05-15,2.1264,2.1264,2.1264,2.1264
1996-05-16,2.1182,2.1182,2.1182,2.1182
1996-05-17,2.1267,2.1267,2.1267,2.1267
1996-05-20,2.1134,2.1134,2.1134,2.1134
1996-05-21,2.1085,2.1085,2.1085,2.1085
1996-05-22,2.1233,2.1233,2.1233,2.1233
1996-05-23,2.1274,2.1274,2.1274,2.1274
1996-05-24,2.1249,2.1249,2.1249,2.1249
1996-05-27,2.1294,2.1294,2.1294,2.1294
1996-05-28,2.1221,2.1221,2.1221,2.1221
1996-05-29,2.1247,2.1247,2.1247,2.1247
1996-05-30,2.1529,2.1529,2.1529,2.1529
1996-05-31,2.1381,2.1381,2.1381,2.1381
1996-06-03,2.1516,2.1516,2.1516,2.1516
1996-06-04,2.1471,2.1471,2.1471,2.1471
1996-06-05,2.1498,2.1498,2.1498,2.1498
1996-06-06,2.1468,2.1468,2.1468,2.1468
1996-06-07,2.14,2.14,2.14,2.14
1996-06-10,2.1391,2.1391,2.1391,2.1391
1996-06-11,2.1374,2.1374,2.1374,2.1374
1996-06-12,2.1491,2.1491,2.1491,2.1491
1996-06-13,2.1627,2.1627,2.1627,2.1627
1996-06-14,2.183,2.183,2.183,2.183
1996-06-17,2.1715,2.1715,2.1715,2.1715
1996-06-18,2.1664,2.1664,2.1664,2.1664
1996-06-19,2.1661,2.1661,2.1661,2.1661
1996-06-20,2.1649,2.1649,2.1649,2.1649
1996-06-21,2.158,2.158,2.158,2.158
1996-06-24,2.1537,2.1537,2.1537,2.1537
1996-06-25,2.1523,2.1523,2.1523,2.1523
1996-06-26,2.1533,2.1533,2.1533,2.1533
1996-06-27,2.1637,2.1637,2.1637,2.1637
1996-06-28,2.1744,2.1744,2.1744,2.1744
1996-07-01,2.179,2.179,2.179,2.179
1996-07-02,2.1833,2.1833,2.1833,2.1833
1996-07-03,2.1718,2.1718,2.1718,2.1718
1996-07-04,2.1653,2.1653,2.1653,2.1653
1996-07-05,2.1497,2.1497,2.1497,2.1497
1996-07-08,2.1543,2.1543,2.1543,2.1543
1996-07-09,2.1626,2.1626,2.1626,2.1626
1996-07-10,2.1583,2.1583,2.1583,2.1583
1996-07-11,2.1689,2.1689,2.1689,2.1689
1996-07-12,2.1624,2.1624,2.1624,2.1624
1996-07-15,2.1708,2.1708,2.1708,2.1708
1996-07-16,2.21,2.21,2.21,2.21
1996-07-17,2.2203,2.2203,2.2203,2.2203
1996-07-18,2.2274,2.2274,2.2274,2.2274
1996-07-19,2.2232,2.2232,2.2232,2.2232
1996-07-22,2.2216,2.2216,2.2216,2.2216
1996-07-23,2.2309,2.2309,2.2309,2.2309
1996-07-24,2.2255,2.2255,2.2255,2.2255
1996-07-25,2.2343,2.2343,2.2343,2.2343
1996-07-26,2.2321,2.2321,2.2321,2.2321
1996-07-29,2.2322,2.2322,2.2322,2.2322
1996-07-30,2.2426,2.2426,2.2426,2.2426
1996-07-31,2.2591,2.2591,2.2591,2.2591
1996-08-01,2.2503,2.2503,2.2503,2.2503
1996-08-02,2.2465,2.2465,2.2465,2.2465
1996-08-05,2.25,2.25,2.25,2.25
1996-08-06,2.255,2.255,2.255,2.255
1996-08-07,2.2515,2.2515,2.2515,2.2515
1996-08-08,2.2474,2.2474,2.2474,2.2474
1996-08-09,2.2555,2.2555,2.2555,2.2555
1996-08-12,2.2644,2.2644,2.2644,2.2644
1996-08-13,2.2669,2.2669,2.2669,2.2669
1996-08-14,2.2634,2.2634,2.2634,2.2634
1996-08-15,2.2637,2.2637,2.2637,2.2637
1996-08-16,2.2641,2.2641,2.2641,2.2641
1996-08-19,2.2663,2.2663,2.2663,2.2663
1996-08-20,2.2683,2.2683,2.2683,2.2683
1996-08-21,2.2743,2.2743,2.2743,2.2743
1996-08-22,2.2718,2.2718,2.2718,2.2718
1996-08-23,2.2752,2.2752,2.2752,2.2752
1996-08-26,2.2884,2.2884,2.2884,2.2884
1996-08-27,2.2864,2.2864,2.2864,2.2864
1996-08-28,2.2924,2.2924,2.2924,2.2924
1996-08-29,2.2854,2.2854,2.2854,2.2854
1996-08-30,2.2804,2.2804,2.2804,2.2804
1996-09-02,2.286,2.286,2.286,2.286
1996-09-03,2.2749,2.2749,2.2749,2.2749
1996-09-04,2.2769,2.2769,2.2769,2.2769
1996-09-05,2.2806,2.2806,2.2806,2.2806
1996-09-06,2.2666,2.2666,2.2666,2.2666
1996-09-09,2.2722,2.2722,2.2722,2.2722
1996-09-10,2.2552,2.2552,2.2552,2.2552
1996-09-11,2.2572,2.2572,2.2572,2.2572
1996-09-12,2.2466,2.2466,2.2466,2.2466
1996-09-13,2.2451,2.2451,2.2451,2.2451
1996-09-16,2.2446,2.2446,2.2446,2.2446
1996-09-17,2.2358,2.2358,2.2358,2.2358
1996-09-18,2.2368,2.2368,2.2368,2.2368
1996-09-19,2.2431,2.2431,2.2431,2.2431
1996-09-20,2.2504,2.2504,2.2504,2.2504
1996-09-23,2.2594,2.2594,2.2594,2.2594
1996-09-24,2.2439,2.2439,2.2439,2.2439
1996-09-25,2.2562,2.2562,2.2562,2.2562
1996-09-26,2.2373,2.2373,2.2373,2.2373
1996-09-27,2.2292,2.2292,2.2292,2.2292
1996-09-30,2.2347,2.2347,2.2347,2.2347
1996-10-01,2.238,2.238,2.238,2.238
1996-10-02,2.2455,2.2455,2.2455,2.2455
1996-10-03,2.2426,2.2426,2.2426,2.2426
1996-10-04,2.2418,2.2418,2.2418,2.2418
1996-10-07,2.2403,2.2403,2.2403,2.2403
1996-10-08,2.2451,2.2451,2.2451,2.2451
1996-10-09,2.2385,2.2385,2.2385,2.2385
1996-10-10,2.2397,2.2397,2.2397,2.2397
1996-10-11,2.2432,2.2432,2.2432,2.2432
1996-10-14,2.2435,2.2435,2.2435,2.2435
1996-10-15,2.2299,2.2299,2.2299,2.2299
1996-10-16,2.2328,2.2328,2.2328,2.2328
1996-10-17,2.2312,2.2312,2.2312,2.2312
1996-10-18,2.2307,2.2307,2.2307,2.2307
1996-10-21,2.2343,2.2343,2.2343,2.2343
1996-10-22,2.2288,2.2288,2.2288,2.2288
1996-10-23,2.2438,2.2438,2.2438,2.2438
1996-10-24,2.2421,2.2421,2.2421,2.2421
1996-10-25,2.2382,2.2382,2.2382,2.2382
1996-10-28,2.2371,2.2371,2.2371,2.2371
1996-10-29,2.2386,2.2386,2.2386,2.2386
1996-10-30,2.2456,2.2456,2.2456,2.2456
1996-10-31,2.2283,2.2283,2.2283,2.2283
1996-11-01,2.2138,2.2138,2.2138,2.2138
1996-11-04,2.2064,2.2064,2.2064,2.2064
1996-11-05,2.201,2.201,2.201,2.201
1996-11-06,2.2027,2.2027,2.2027,2.2027
1996-11-07,2.2208,2.2208,2.2208,2.2208
1996-11-08,2.215,2.215,2.215,2.215
1996-11-12,2.2203,2.2203,2.2203,2.2203
1996-11-13,2.2101,2.2101,2.2101,2.2101
1996-11-14,2.2037,2.2037,2.2037,2.2037
1996-11-15,2.1995,2.1995,2.1995,2.1995
1996-11-18,2.2171,2.2171,2.2171,2.2171
1996-11-19,2.2118,2.2118,2.2118,2.2118
1996-11-20,2.217,2.217,2.217,2.217
1996-11-21,2.2155,2.2155,2.2155,2.2155
1996-11-22,2.2152,2.2152,2.2152,2.2152
1996-11-25,2.2002,2.2002,2.2002,2.2002
1996-11-26,2.1989,2.1989,2.1989,2.1989
1996-11-27,2.1935,2.1935,2.1935,2.1935
1996-11-28,2.198,2.198,2.198,2.198
1996-11-29,2.1879,2.1879,2.1879,2.1879
1996-12-02,2.1656,2.1656,2.1656,2.1656
1996-12-03,2.1555,2.1555,2.1555,2.1555
1996-12-04,2.1639,2.1639,2.1639,2.1639
1996-12-05,2.1751,2.1751,2.1751,2.1751
1996-12-06,2.1663,2.1663,2.1663,2.1663
1996-12-09,2.156,2.156,2.156,2.156
1996-12-10,2.1521,2.1521,2.1521,2.1521
1996-12-11,2.1709,2.1709,2.1709,2.1709
1996-12-12,2.1691,2.1691,2.1691,2.1691
1996-12-13,2.1692,2.1692,2.1692,2.1692
1996-12-16,2.1545,2.1545,2.1545,2.1545
1996-12-17,2.1571,2.1571,2.1571,2.1571
1996-12-18,2.1445,2.1445,2.1445,2.1445
1996-12-19,2.1422,2.1422,2.1422,2.1422
1996-12-20,2.1434,2.1434,2.1434,2.1434
1996-12-23,2.138,2.138,2.138,2.138
1996-12-24,2.1304,2.1304,2.1304,2.1304
1996-12-27,2.1223,2.1223,2.1223,2.1223
1996-12-30,2.1247,2.1247,2.1247,2.1247
1996-12-31,2.1417,2.1417,2.1417,2.1417
1997-01-02,2.1324,2.1324,2.1324,2.1324
1997-01-03,2.1111,2.1111,2.1111,2.1111
1997-01-06,2.1171,2.1171,2.1171,2.1171
1997-01-07,2.1257,2.1257,2.1257,2.1257
1997-01-08,2.1161,2.1161,2.1161,2.1161
1997-01-09,2.1169,2.1169,2.1169,2.1169
1997-01-10,2.1085,2.1085,2.1085,2.1085
1997-01-13,2.1048,2.1048,2.1048,2.1048
1997-01-14,2.1143,2.1143,2.1143,2.1143
1997-01-15,2.1132,2.1132,2.1132,2.1132
1997-01-16,2.1057,2.1057,2.1057,2.1057
1997-01-17,2.0863,2.0863,2.0863,2.0863
1997-01-20,2.0826,2.0826,2.0826,2.0826
1997-01-21,2.078,2.078,2.078,2.078
1997-01-22,2.0738,2.0738,2.0738,2.0738
1997-01-23,2.0873,2.0873,2.0873,2.0873
1997-01-24,2.121,2.121,2.121,2.121
1997-01-27,2.1111,2.1111,2.1111,2.1111
1997-01-28,2.1052,2.1052,2.1052,2.1052
1997-01-29,2.1071,2.1071,2.1071,2.1071
1997-01-30,2.1062,2.1062,2.1062,2.1062
1997-01-31,2.1106,2.1106,2.1106,2.1106
1997-02-03,2.1211,2.1211,2.1211,2.1211
1997-02-04,2.1067,2.1067,2.1067,2.1067
1997-02-05,2.0992,2.0992,2.0992,2.0992
1997-02-06,2.1032,2.1032,2.1032,2.1032
1997-02-07,2.0872,2.0872,2.0872,2.0872
1997-02-10,2.1063,2.1063,2.1063,2.1063
1997-02-11,2.0949,2.0949,2.0949,2.0949
1997-02-12,2.0904,2.0904,2.0904,2.0904
1997-02-13,2.0891,2.0891,2.0891,2.0891
1997-02-14,2.0701,2.0701,2.0701,2.0701
1997-02-17,2.0501,2.0501,2.0501,2.0501
1997-02-18,2.0572,2.0572,2.0572,2.0572
1997-02-19,2.0467,2.0467,2.0467,2.0467
1997-02-20,2.0637,2.0637,2.0637,2.0637
1997-02-21,2.0691,2.0691,2.0691,2.0691
1997-02-24,2.0817,2.0817,2.0817,2.0817
1997-02-25,2.0757,2.0757,2.0757,2.0757
1997-02-26,2.0671,2.0671,2.0671,2.0671
1997-02-27,2.0699,2.0699,2.0699,2.0699
1997-02-28,2.0741,2.0741,2.0741,2.0741
1997-03-03,2.0662,2.0662,2.0662,2.0662
1997-03-04,2.0683,2.0683,2.0683,2.0683
1997-03-05,2.0773,2.0773,2.0773,2.0773
1997-03-06,2.077,2.077,2.077,2.077
1997-03-07,2.0818,2.0818,2.0818,2.0818
1997-03-10,2.0878,2.0878,2.0878,2.0878
1997-03-11,2.0937,2.0937,2.0937,2.0937
1997-03-12,2.1011,2.1011,2.1011,2.1011
1997-03-13,2.1054,2.1054,2.1054,2.1054
1997-03-14,2.1135,2.1135,2.1135,2.1135
1997-03-17,2.1112,2.1112,2.1112,2.1112
1997-03-18,2.1314,2.1314,2.1314,2.1314
1997-03-19,2.1248,2.1248,2.1248,2.1248
1997-03-20,2.1255,2.1255,2.1255,2.1255
1997-03-21,2.113,2.113,2.113,2.113
1997-03-24,2.1119,2.1119,2.1119,2.1119
1997-03-25,2.1027,2.1027,2.1027,2.1027
1997-03-26,2.107,2.107,2.107,2.107
1997-03-27,2.1185,2.1185,2.1185,2.1185
1997-03-28,2.1199,2.1199,2.1199,2.1199
1997-04-01,2.124,2.124,2.124,2.124
1997-04-02,2.1247,2.1247,2.1247,2.1247
1997-04-03,2.1389,2.1389,2.1389,2.1389
1997-04-04,2.133,2.133,2.133,2.133
1997-04-07,2.1184,2.1184,2.1184,2.1184
1997-04-08,2.111,2.111,2.111,2.111
1997-04-09,2.1099,2.1099,2.1099,2.1099
1997-04-10,2.1146,2.1146,2.1146,2.1146
1997-04-11,2.1301,2.1301,2.1301,2.1301
1997-04-14,2.1241,2.1241,2.1241,2.1241
1997-04-15,2.1297,2.1297,2.1297,2.1297
1997-04-16,2.1208,2.1208,2.1208,2.1208
1997-04-17,2.1384,2.1384,2.1384,2.1384
1997-04-18,2.1466,2.1466,2.1466,2.1466
1997-04-21,2.16,2.16,2.16,2.16
1997-04-22,2.1511,2.1511,2.1511,2.1511
1997-04-23,2.1476,2.1476,2.1476,2.1476
1997-04-24,2.1521,2.1521,2.1521,2.1521
1997-04-25,2.1449,2.1449,2.1449,2.1449
1997-04-28,2.1504,2.1504,2.1504,2.1504
1997-04-29,2.1492,2.1492,2.1492,2.1492
1997-04-30,2.1475,2.1475,2.1475,2.1475
1997-05-02,2.1485,2.1485,2.1485,2.1485
1997-05-05,2.1454,2.1454,2.1454,2.1454
1997-05-06,2.1599,2.1599,2.1599,2.1599
1997-05-07,2.1598,2.1598,2.1598,2.1598
1997-05-08,2.1832,2.1832,2.1832,2.1832
1997-05-09,2.2057,2.2057,2.2057,2.2057
1997-05-12,2.1882,2.1882,2.1882,2.1882
1997-05-13,2.1872,2.1872,2.1872,2.1872
1997-05-14,2.1911,2.1911,2.1911,2.1911
1997-05-15,2.1936,2.1936,2.1936,2.1936
1997-05-16,2.2138,2.2138,2.2138,2.2138
1997-05-19,2.2254,2.2254,2.2254,2.2254
1997-05-20,2.2353,2.2353,2.2353,2.2353
1997-05-21,2.242,2.242,2.242,2.242
1997-05-22,2.2735,2.2735,2.2735,2.2735
1997-05-23,2.2792,2.2792,2.2792,2.2792
1997-05-26,2.2915,2.2915,2.2915,2.2915
1997-05-27,2.2777,2.2777,2.2777,2.2777
1997-05-28,2.2499,2.2499,2.2499,2.2499
1997-05-30,2.2604,2.2604,2.2604,2.2604
1997-06-02,2.2512,2.2512,2.2512,2.2512
1997-06-03,2.2393,2.2393,2.2393,2.2393
1997-06-04,2.2271,2.2271,2.2271,2.2271
1997-06-05,2.2271,2.2271,2.2271,2.2271
1997-06-06,2.2215,2.2215,2.2215,2.2215
1997-06-09,2.234,2.234,2.234,2.234
1997-06-10,2.2327,2.2327,2.2327,2.2327
1997-06-11,2.2428,2.2428,2.2428,2.2428
1997-06-12,2.2435,2.2435,2.2435,2.2435
1997-06-13,2.2416,2.2416,2.2416,2.2416
1997-06-16,2.2459,2.2459,2.2459,2.2459
1997-06-17,2.2419,2.2419,2.2419,2.2419
1997-06-18,2.2315,2.2315,2.2315,2.2315
1997-06-19,2.2522,2.2522,2.2522,2.2522
1997-06-20,2.25,2.25,2.25,2.25
1997-06-23,2.2583,2.2583,2.2583,2.2583
1997-06-24,2.2477,2.2477,2.2477,2.2477
1997-06-25,2.25,2.25,2.25,2.25
1997-06-26,2.2578,2.2578,2.2578,2.2578
1997-06-27,2.2545,2.2545,2.2545,2.2545
1997-06-30,2.2482,2.2482,2.2482,2.2482
1997-07-01,2.2447,2.2447,2.2447,2.2447
1997-07-02,2.2326,2.2326,2.2326,2.2326
1997-07-03,2.245,2.245,2.245,2.245
1997-07-04,2.2436,2.2436,2.2436,2.2436
1997-07-07,2.2428,2.2428,2.2428,2.2428
1997-07-08,2.2519,2.2519,2.2519,2.2519
1997-07-09,2.2651,2.2651,2.2651,2.2651
1997-07-10,2.2786,2.2786,2.2786,2.2786
1997-07-11,2.2831,2.2831,2.2831,2.2831
1997-07-14,2.2962,2.2962,2.2962,2.2962
1997-07-15,2.3781,2.3781,2.3781,2.3781
1997-07-16,2.3123,2.3123,2.3123,2.3123
1997-07-17,2.3557,2.3557,2.3557,2.3557
1997-07-18,2.3609,2.3609,2.3609,2.3609
1997-07-21,2.3508,2.3508,2.3508,2.3508
1997-07-22,2.3449,2.3449,2.3449,2.3449
1997-07-23,2.3144,2.3144,2.3144,2.3144
1997-07-24,2.2931,2.2931,2.2931,2.2931
1997-07-25,2.2724,2.2724,2.2724,2.2724
1997-07-28,2.2849,2.2849,2.2849,2.2849
1997-07-29,2.2857,2.2857,2.2857,2.2857
1997-07-30,2.2862,2.2862,2.2862,2.2862
1997-07-31,2.2873,2.2873,2.2873,2.2873
1997-08-01,2.2733,2.2733,2.2733,2.2733
1997-08-04,2.2733,2.2733,2.2733,2.2733
1997-08-05,2.2684,2.2684,2.2684,2.2684
1997-08-06,2.2797,2.2797,2.2797,2.2797
1997-08-07,2.2892,2.2892,2.2892,2.2892
1997-08-08,2.3061,2.3061,2.3061,2.3061
1997-08-11,2.2818,2.2818,2.2818,2.2818
1997-08-12,2.287,2.287,2.287,2.287
1997-08-13,2.3048,2.3048,2.3048,2.3048
1997-08-14,2.2944,2.2944,2.2944,2.2944
1997-08-18,2.2981,2.2981,2.2981,2.2981
1997-08-19,2.3008,2.3008,2.3008,2.3008
1997-08-20,2.3011,2.3011,2.3011,2.3011
1997-08-21,2.3052,2.3052,2.3052,2.3052
1997-08-22,2.3184,2.3184,2.3184,2.3184
1997-08-25,2.3157,2.3157,2.3157,2.3157
1997-08-26,2.3234,2.3234,2.3234,2.3234
1997-08-27,2.3165,2.3165,2.3165,2.3165
1997-08-28,2.3374,2.3374,2.3374,2.3374
1997-08-29,2.3339,2.3339,2.3339,2.3339
1997-09-01,2.3399,2.3399,2.3399,2.3399
1997-09-02,2.3274,2.3274,2.3274,2.3274
1997-09-03,2.3312,2.3312,2.3312,2.3312
1997-09-04,2.3441,2.3441,2.3441,2.3441
1997-09-05,2.3725,2.3725,2.3725,2.3725
1997-09-08,2.3608,2.3608,2.3608,2.3608
1997-09-09,2.3554,2.3554,2.3554,2.3554
1997-09-10,2.3597,2.3597,2.3597,2.3597
1997-09-11,2.3636,2.3636,2.3636,2.3636
1997-09-12,2.353,2.353,2.353,2.353
1997-09-15,2.3628,2.3628,2.3628,2.3628
1997-09-16,2.3699,2.3699,2.3699,2.3699
1997-09-17,2.345,2.345,2.345,2.345
1997-09-18,2.3299,2.3299,2.3299,2.3299
1997-09-19,2.3398,2.3398,2.3398,2.3398
1997-09-22,2.3352,2.3352,2.3352,2.3352
1997-09-23,2.3318,2.3318,2.3318,2.3318
1997-09-24,2.3371,2.3371,2.3371,2.3371
1997-09-25,2.3425,2.3425,2.3425,2.3425
1997-09-26,2.3463,2.3463,2.3463,2.3463
1997-09-29,2.3496,2.3496,2.3496,2.3496
1997-09-30,2.3489,2.3489,2.3489,2.3489
1997-10-01,2.3474,2.3474,2.3474,2.3474
1997-10-02,2.3506,2.3506,2.3506,2.3506
1997-10-03,2.3536,2.3536,2.3536,2.3536
1997-10-06,2.3561,2.3561,2.3561,2.3561
1997-10-07,2.3613,2.3613,2.3613,2.3613
1997-10-08,2.3542,2.3542,2.3542,2.3542
1997-10-09,2.3261,2.3261,2.3261,2.3261
1997-10-10,2.3277,2.3277,2.3277,2.3277
1997-10-13,2.3277,2.3277,2.3277,2.3277
1997-10-14,2.3184,2.3184,2.3184,2.3184
1997-10-15,2.3246,2.3246,2.3246,2.3246
1997-10-16,2.3297,2.3297,2.3297,2.3297
1997-10-17,2.3089,2.3089,2.3089,2.3089
1997-10-20,2.3084,2.3084,2.3084,2.3084
1997-10-21,2.2884,2.2884,2.2884,2.2884
1997-10-22,2.3034,2.3034,2.3034,2.3034
1997-10-23,2.3354,2.3354,2.3354,2.3354
1997-10-24,2.3383,2.3383,2.3383,2.3383
1997-10-27,2.3824,2.3824,2.3824,2.3824
1997-10-28,2.4912,2.4912,2.4912,2.4912
1997-10-29,2.4532,2.4532,2.4532,2.4532
1997-10-30,2.486,2.486,2.486,2.486
1997-10-31,2.4843,2.4843,2.4843,2.4843
1997-11-03,2.4275,2.4275,2.4275,2.4275
1997-11-04,2.4387,2.4387,2.4387,2.4387
1997-11-05,2.4534,2.4534,2.4534,2.4534
1997-11-06,2.4701,2.4701,2.4701,2.4701
1997-11-07,2.5063,2.5063,2.5063,2.5063
1997-11-10,2.5205,2.5205,2.5205,2.5205
1997-11-12,2.4973,2.4973,2.4973,2.4973
1997-11-13,2.5098,2.5098,2.5098,2.5098
1997-11-14,2.4705,2.4705,2.4705,2.4705
1997-11-17,2.4865,2.4865,2.4865,2.4865
1997-11-18,2.4882,2.4882,2.4882,2.4882
1997-11-19,2.4979,2.4979,2.4979,2.4979
1997-11-20,2.4941,2.4941,2.4941,2.4941
1997-11-21,2.485,2.485,2.485,2.485
1997-11-24,2.5028,2.5028,2.5028,2.5028
1997-11-25,2.5023,2.5023,2.5023,2.5023
1997-11-26,2.4887,2.4887,2.4887,2.4887
1997-11-27,2.4812,2.4812,2.4812,2.4812
1997-11-28,2.4747,2.4747,2.4747,2.4747
1997-12-01,2.486,2.486,2.486,2.486
1997-12-02,2.4791,2.4791,2.4791,2.4791
1997-12-03,2.4805,2.4805,2.4805,2.4805
1997-12-04,2.4761,2.4761,2.4761,2.4761
1997-12-05,2.4691,2.4691,2.4691,2.4691
1997-12-08,2.448,2.448,2.448,2.448
1997-12-09,2.4396,2.4396,2.4396,2.4396
1997-12-10,2.4491,2.4491,2.4491,2.4491
1997-12-11,2.4663,2.4663,2.4663,2.4663
1997-12-12,2.4824,2.4824,2.4824,2.4824
1997-12-15,2.4818,2.4818,2.4818,2.4818
1997-12-16,2.4537,2.4537,2.4537,2.4537
1997-12-17,2.4334,2.4334,2.4334,2.4334
1997-12-18,2.4338,2.4338,2.4338,2.4338
1997-12-19,2.4468,2.4468,2.4468,2.4468
1997-12-22,2.4252,2.4252,2.4252,2.4252
1997-12-23,2.4376,2.4376,2.4376,2.4376
1997-12-24,2.4369,2.4369,2.4369,2.4369
1997-12-29,2.4025,2.4025,2.4025,2.4025
1997-12-30,2.412,2.412,2.412,2.412
1997-12-31,2.4077,2.4077,2.4077,2.4077
1998-01-02,2.4026,2.4026,2.4026,2.4026
1998-01-05,2.3856,2.3856,2.3856,2.3856
1998-01-06,2.3858,2.3858,2.3858,2.3858
1998-01-07,2.3936,2.3936,2.3936,2.3936
1998-01-08,2.3988,2.3988,2.3988,2.3988
1998-01-09,2.3979,2.3979,2.3979,2.3979
1998-01-12,2.4039,2.4039,2.4039,2.4039
1998-01-13,2.396,2.396,2.396,2.396
1998-01-14,2.3859,2.3859,2.3859,2.3859
1998-01-15,2.3782,2.3782,2.3782,2.3782
1998-01-16,2.3647,2.3647,2.3647,2.3647
1998-01-19,2.3632,2.3632,2.3632,2.3632
1998-01-20,2.3693,2.3693,2.3693,2.3693
1998-01-21,2.3874,2.3874,2.3874,2.3874
1998-01-22,2.3906,2.3906,2.3906,2.3906
1998-01-23,2.4188,2.4188,2.4188,2.4188
1998-01-26,2.4042,2.4042,2.4042,2.4042
1998-01-27,2.4161,2.4161,2.4161,2.4161
1998-01-28,2.4074,2.4074,2.4074,2.4074
1998-01-29,2.41,2.41,2.41,2.41
1998-01-30,2.3906,2.3906,2.3906,2.3906
1998-02-02,2.3987,2.3987,2.3987,2.3987
1998-02-03,2.3976,2.3976,2.3976,2.3976
1998-02-04,2.3864,2.3864,2.3864,2.3864
1998-02-05,2.4248,2.4248,2.4248,2.4248
1998-02-06,2.4254,2.4254,2.4254,2.4254
1998-02-09,2.4211,2.4211,2.4211,2.4211
1998-02-10,2.4192,2.4192,2.4192,2.4192
1998-02-11,2.4272,2.4272,2.4272,2.4272
1998-02-12,2.4394,2.4394,2.4394,2.4394
1998-02-13,2.4276,2.4276,2.4276,2.4276
1998-02-16,2.4347,2.4347,2.4347,2.4347
1998-02-17,2.4163,2.4163,2.4163,2.4163
1998-02-18,2.421,2.421,2.421,2.421
1998-02-19,2.4201,2.4201,2.4201,2.4201
1998-02-20,2.4224,2.4224,2.4224,2.4224
1998-02-23,2.4389,2.4389,2.4389,2.4389
1998-02-24,2.4321,2.4321,2.4321,2.4321
1998-02-25,2.3915,2.3915,2.3915,2.3915
1998-02-26,2.3737,2.3737,2.3737,2.3737
1998-02-27,2.3721,2.3721,2.3721,2.3721
1998-03-02,2.3743,2.3743,2.3743,2.3743
1998-03-03,2.3787,2.3787,2.3787,2.3787
1998-03-04,2.3541,2.3541,2.3541,2.3541
1998-03-05,2.3546,2.3546,2.3546,2.3546
1998-03-06,2.3401,2.3401,2.3401,2.3401
1998-03-09,2.3398,2.3398,2.3398,2.3398
1998-03-10,2.3267,2.3267,2.3267,2.3267
1998-03-11,2.3261,2.3261,2.3261,2.3261
1998-03-12,2.3265,2.3265,2.3265,2.3265
1998-03-13,2.3286,2.3286,2.3286,2.3286
1998-03-16,2.3255,2.3255,2.3255,2.3255
1998-03-17,2.3222,2.3222,2.3222,2.3222
1998-03-18,2.3147,2.3147,2.3147,2.3147
1998-03-19,2.3066,2.3066,2.3066,2.3066
1998-03-20,2.2926,2.2926,2.2926,2.2926
1998-03-23,2.3028,2.3028,2.3028,2.3028
1998-03-24,2.3055,2.3055,2.3055,2.3055
1998-03-25,2.2944,2.2944,2.2944,2.2944
1998-03-26,2.3006,2.3006,2.3006,2.3006
1998-03-27,2.2839,2.2839,2.2839,2.2839
1998-03-30,2.2626,2.2626,2.2626,2.2626
1998-03-31,2.2627,2.2627,2.2627,2.2627
1998-04-01,2.2524,2.2524,2.2524,2.2524
1998-04-02,2.2526,2.2526,2.2526,2.2526
1998-04-03,2.2591,2.2591,2.2591,2.2591
1998-04-06,2.2601,2.2601,2.2601,2.2601
1998-04-07,2.2505,2.2505,2.2505,2.2505
1998-04-08,2.2649,2.2649,2.2649,2.2649
1998-04-09,2.2661,2.2661,2.2661,2.2661
1998-04-10,2.2575,2.2575,2.2575,2.2575
1998-04-14,2.2785,2.2785,2.2785,2.2785
1998-04-15,2.2704,2.2704,2.2704,2.2704
1998-04-16,2.2557,2.2557,2.2557,2.2557
1998-04-17,2.2598,2.2598,2.2598,2.2598
1998-04-20,2.2637,2.2637,2.2637,2.2637
1998-04-21,2.2821,2.2821,2.2821,2.2821
1998-04-22,2.2953,2.2953,2.2953,2.2953
1998-04-23,2.2843,2.2843,2.2843,2.2843
1998-04-24,2.2731,2.2731,2.2731,2.2731
1998-04-27,2.2783,2.2783,2.2783,2.2783
1998-04-28,2.281,2.281,2.281,2.281
1998-04-29,2.2748,2.2748,2.2748,2.2748
1998-04-30,2.2622,2.2622,2.2622,2.2622
1998-05-04,2.266,2.266,2.266,2.266
1998-05-05,2.2652,2.2652,2.2652,2.2652
